0.000000  0.000000
4.939263  -0.004125
9.878527  -0.008303
14.817790  -0.012587
19.757054  -0.017035
24.696317  -0.021709
29.635581  -0.026681
34.574844  -0.032031
39.514108  -0.037854
44.453371  -0.044266
49.392635  -0.051403
54.331898  -0.059438
59.271162  -0.068587
64.210425  -0.079125
69.149689  -0.091409
74.088952  -0.105910
79.028216  -0.123260
83.967479  -0.144328
88.906743  -0.170327
93.846006  -0.203004
98.785270  -0.244943
103.724533  -0.300096
108.663797  -0.374761
113.603060  -0.479472
118.542324  -0.632931
123.481587  -0.870971
128.420851  -1.269423
133.360114  -2.012290
138.299378  -3.644982
143.238641  -8.401634
148.177905  -32.932205
153.117168  -124.165941
158.056432  -19.226401
162.995695  -6.158898
167.934959  -2.946202
172.874222  -1.713434
177.813486  -1.116624
182.752749  -0.783754
187.692013  -0.579550
192.631276  -0.445410
197.570540  -0.352634
202.509803  -0.285835
207.449067  -0.236164
212.388330  -0.198240
217.327594  -0.168638
222.266857  -0.145098
227.206120  -0.126075
232.145384  -0.110488
237.084647  -0.097560
242.023911  -0.086721
246.963174  -0.077547
251.902438  -0.069715
256.841701  -0.062978
261.780965  -0.057142
266.720228  -0.052054
271.659492  -0.047594
276.598755  -0.043662
281.538019  -0.040180
286.477282  -0.037082
291.416546  -0.034314
296.355809  -0.031831
301.295073  -0.029597
306.234336  -0.027579
311.173600  -0.025751
316.112863  -0.024090
321.052127  -0.022577
325.991390  -0.021194
330.930654  -0.019928
335.869917  -0.018767
340.809181  -0.017698
345.748444  -0.016713
350.687708  -0.015803
355.626971  -0.014961
360.566235  -0.014181
365.505498  -0.013457
370.444762  -0.012783
375.384025  -0.012155
380.323289  -0.011570
385.262552  -0.011023
390.201816  -0.010512
395.141079  -0.010033
400.080343  -0.009583
405.019606  -0.009162
409.958870  -0.008765
414.898133  -0.008392
419.837397  -0.008041
424.776660  -0.007709
429.715924  -0.007397
434.655187  -0.007101
439.594451  -0.006822
444.533714  -0.006557
449.472977  -0.006307
454.412241  -0.006069
459.351504  -0.005844
464.290768  -0.005630
469.230031  -0.005427
474.169295  -0.005233
479.108558  -0.005049
484.047822  -0.004874
488.987085  -0.004707
493.926349  -0.004548
