# Tetrahedron method
        0.0303529141        0.0000000000
        0.0916776395        0.0000000000
        0.1530023650        0.0000000000
        0.2143270905        0.0000000000
        0.2756518160        0.0000000000
        0.3369765415        0.0000000000
        0.3983012670        0.0000000000
        0.4596259924        0.0000000000
        0.5209507179        0.0000000000
        0.5822754434        0.0000000000
        0.6436001689        0.0000000000
        0.7049248944        0.0000000000
        0.7662496199        0.0000000000
        0.8275743454        0.0000000000
        0.8888990708        0.0000000000
        0.9502237963        0.0000000000
        1.0115485218        0.0000000000
        1.0728732473        0.0005964086
        1.1341979728        0.0023822737
        1.1955226983        0.0041630977
        1.2568474237        0.0059388805
        1.3181721492        0.0077096223
        1.3794968747        0.0094753230
        1.4408216002        0.0112359825
        1.5021463257        0.0129916010
        1.5634710512        0.0147421783
        1.6247957766        0.0164877146
        1.6861205021        0.0182282097
        1.7474452276        0.0199922095
        1.8087699531        0.0220022211
        1.8700946786        0.0240089627
        1.9314194041        0.0260452124
        1.9927441296        0.0283699937
        2.0540688550        0.0308861054
        2.1153935805        0.0334313430
        2.1767183060        0.0360057068
        2.2380430315        0.0386091965
        2.2993677570        0.0412418123
        2.3606924825        0.0439035542
        2.4220172079        0.0465944221
        2.4833419334        0.0493144161
        2.5446666589        0.0520686418
        2.6059913844        0.0549601981
        2.6673161099        0.0580295698
        2.7286408354        0.0613334560
        2.7899655608        0.0649623313
        2.8512902863        0.0689173676
        2.9126150118        0.0731914719
        2.9739397373        0.0775957725
        3.0352644628        0.0818147083
        3.0965891883        0.0857294553
        3.1579139138        0.0896131500
        3.2192386392        0.0935600673
        3.2805633647        0.0975702072
        3.3418880902        0.1016435697
        3.4032128157        0.1066613965
        3.4645375412        0.1118144779
        3.5258622667        0.1170886711
        3.5871869921        0.1230092084
        3.6485117176        0.1291955115
        3.7098364431        0.1355581526
        3.7711611686        0.1419614591
        3.8324858941        0.1483650403
        3.8938106196        0.1548240176
        3.9551353450        0.1609355224
        4.0164600705        0.1671333395
        4.0777847960        0.1737547985
        4.1391095215        0.1813933385
        4.2004342470        0.1896087177
        4.2617589725        0.1978278058
        4.3230836980        0.2060773267
        4.3844084234        0.2156589590
        4.4457331489        0.2258044357
        4.5070578744        0.2359835412
        4.5683825999        0.2462586597
        4.6297073254        0.2569141091
        4.6910320509        0.2677130046
        4.7523567763        0.2786619031
        4.8136815018        0.2918292617
        4.8750062273        0.3060577319
        4.9363309528        0.3199522027
        4.9976556783        0.3343065667
        5.0589804038        0.3491324672
        5.1203051292        0.3668084725
        5.1816298547        0.3865694023
        5.2429545802        0.4069210976
        5.3042793057        0.4274524330
        5.3656040312        0.4483561935
        5.4269287567        0.4766679843
        5.4882534822        0.5066086156
        5.5495782076        0.5394348254
        5.6109029331        0.5787190989
        5.6722276586        0.6302141199
        5.7335523841        0.6867371282
        5.7948771096        0.7442577241
        5.8562018351        0.7792561441
        5.9175265605        0.7964530603
        5.9788512860        0.8223947820
        6.0401760115        0.8670662167
        6.1015007370        0.9030167382
        6.1628254625        0.9316224526
        6.2241501880        0.9859078653
        6.2854749134        1.0375532024
        6.3467996389        1.0935639937
        6.4081243644        1.1872406220
        6.4694490899        1.2139174514
        6.5307738154        1.2848946629
        6.5920985409        1.0855257036
        6.6534232664        1.1076063000
        6.7147479918        0.9250186732
        6.7760727173        0.8438202927
        6.8373974428        0.7868106113
        6.8987221683        0.7297920290
        6.9600468938        0.6567854093
        7.0213716193        0.6646731381
        7.0826963447        0.6582172741
        7.1440210702        0.6268776557
        7.2053457957        0.5549114722
        7.2666705212        0.4251310410
        7.3279952467        0.3139440072
        7.3893199722        0.2308879523
        7.4506446976        0.1256417398
        7.5119694231        0.1321354263
        7.5732941486        0.1488828100
        7.6346188741        0.2275016970
        7.6959435996        0.4838498757
        7.7572683251        1.4783078309
        7.8185930506        2.8017099388
