0.025000  0.000000
0.075000  0.000000
0.125000  0.000000
0.175000  0.000000
0.225000  0.000000
0.275000  0.000000
0.325000  0.000000
0.375000  0.000000
0.425000  0.000000
0.475000  0.000000
0.525000  0.000000
0.575000  0.000000
0.625000  0.000000
0.675000  0.000000
0.725000  0.000000
0.775000  0.000000
0.825000  0.000000
0.875000  0.000000
0.925000  0.000000
0.975000  0.000000
1.025000  0.000000
1.075000  0.000000
1.125000  0.000000
1.175000  0.000000
1.225000  0.000000
1.275000  0.000000
1.325000  0.000000
1.375000  0.000000
1.425000  0.000000
1.475000  0.000000
1.525000  0.000000
1.575000  0.000000
1.625000  0.000000
1.675000  0.000000
1.725000  0.000000
1.775000  0.000000
1.825000  0.000000
1.875000  0.000000
1.925000  0.000000
1.975000  0.000000
2.025000  0.000000
2.075000  0.000000
2.125000  0.000000
2.175000  0.000000
2.225000  0.000000
2.275000  0.349298
2.325000  5.295243
2.375000  8.974102
2.425000  5.636101
2.475000  1.082138
2.525000  0.850669
2.575000  0.363536
2.625000  0.481001
2.675000  0.210540
2.725000  0.081154
2.775000  0.078256
2.825000  0.075510
2.875000  0.145814
2.925000  0.140871
2.975000  0.204264
3.025000  0.164640
3.075000  0.191195
3.125000  0.123417
3.175000  0.597804
3.225000  0.608382
3.275000  0.449484
3.325000  0.844880
3.375000  1.084559
3.425000  1.078811
3.475000  0.873325
3.525000  1.260964
3.575000  1.202364
3.625000  1.582163
3.675000  1.740196
3.725000  1.737224
3.775000  1.628079
3.825000  1.729957
3.875000  1.505001
3.925000  1.447343
3.975000  1.754417
4.025000  1.432116
4.075000  1.433479
4.125000  0.991653
4.175000  1.192768
4.225000  1.299742
4.275000  1.005721
4.325000  0.740979
4.375000  1.133435
4.425000  0.692479
4.475000  0.707184
4.525000  0.912379
4.575000  0.590231
4.625000  0.788833
4.675000  0.799624
4.725000  0.769294
4.775000  0.740052
4.825000  0.685966
4.875000  0.798753
4.925000  0.583857
4.975000  0.730443
5.025000  0.775644
5.075000  0.760436
5.125000  0.906277
5.175000  0.866346
5.225000  0.849845
5.275000  0.931269
5.325000  0.818226
5.375000  1.209826
5.425000  1.167152
5.475000  1.045411
5.525000  1.125284
5.575000  1.134275
5.625000  1.190384
5.675000  1.291129
5.725000  1.443347
5.775000  1.301010
5.825000  1.145566
5.875000  1.012662
5.925000  1.141556
5.975000  1.223812
6.025000  1.162081
6.075000  0.987905
6.125000  0.955779
6.175000  0.885048
6.225000  0.870887
6.275000  0.711669
6.325000  0.858631
6.375000  0.860043
6.425000  0.934300
6.475000  0.725880
6.525000  1.026195
6.575000  0.940947
6.625000  0.954258
6.675000  0.899440
6.725000  0.792840
6.775000  0.958423
6.825000  1.060869
6.875000  1.109244
6.925000  0.961335
6.975000  0.966183
7.025000  0.842577
7.075000  1.065476
7.125000  1.163348
7.175000  0.936482
7.225000  1.085189
7.275000  1.036164
7.325000  1.184924
7.375000  1.224310
7.425000  1.060308
7.475000  1.170202
7.525000  1.144060
7.575000  0.987225
7.625000  1.160892
7.675000  1.038395
7.725000  1.080539
7.775000  1.076655
7.825000  0.954677
7.875000  1.049485
7.925000  0.858772
7.975000  0.942791
8.025000  0.842182
8.075000  0.799438
8.125000  0.972202
8.175000  1.027976
8.225000  0.881895
8.275000  0.915274
8.325000  0.939094
8.375000  0.902139
8.425000  0.908443
8.475000  0.901951
8.525000  1.044806
8.575000  0.967091
8.625000  1.020719
8.675000  1.008986
8.725000  1.048911
8.775000  1.044818
8.825000  1.067833
8.875000  1.059661
8.925000  1.093214
8.975000  0.923957
9.025000  0.998834
9.075000  1.006151
9.125000  1.078386
9.175000  1.048768
9.225000  1.079919
9.275000  0.980741
9.325000  0.991043
9.375000  1.059351
9.425000  0.942988
9.475000  1.050533
9.525000  1.092672
9.575000  0.933393
9.625000  0.959499
9.675000  1.030083
9.725000  1.003588
9.775000  1.005961
9.825000  0.883376
9.875000  1.041309
9.925000  0.942136
9.975000  0.996309
