LAMMPS data file. 

    384 atoms

   2 atom types

     0.000000    15.992350 xlo xhi
     0.000000    16.962448 ylo yhi
     0.000000    149.985656 zlo zhi
0.000000 0.000000 0.000000 xy xz yz

Masses

   1   22.989769
   2   35.450000

Atoms # full

1   1   1  0.000000     2.998566     4.240612     61.999044 
2   1   1  0.000000     6.996653     4.240612     61.999044 
3   1   1  0.000000     4.997609     1.413537     60.000000 
4   1   2  0.000000     4.997609     4.240612     60.000000 
5   1   2  0.000000     6.996653     1.413537     61.999044 
6   1   2  0.000000     2.998566     1.413537     61.999044 
7   1   1  0.000000     0.999522     1.413537     60.000000 
8   1   2  0.000000     0.999522     4.240612     60.000000 
9   1   1  0.000000     2.998566     4.240612     65.997131 
10   1   1  0.000000     6.996653     4.240612     65.997131 
11   1   1  0.000000     4.997609     1.413537     63.998087 
12   1   2  0.000000     4.997609     4.240612     63.998087 
13   1   2  0.000000     6.996653     1.413537     65.997131 
14   1   2  0.000000     2.998566     1.413537     65.997131 
15   1   1  0.000000     0.999522     1.413537     63.998087 
16   1   2  0.000000     0.999522     4.240612     63.998087 
17   1   1  0.000000     2.998566     4.240612     69.995219 
18   1   1  0.000000     6.996653     4.240612     69.995219 
19   1   1  0.000000     4.997609     1.413537     67.996175 
20   1   2  0.000000     4.997609     4.240612     67.996175 
21   1   2  0.000000     6.996653     1.413537     69.995219 
22   1   2  0.000000     2.998566     1.413537     69.995219 
23   1   1  0.000000     0.999522     1.413537     67.996175 
24   1   2  0.000000     0.999522     4.240612     67.996175 
25   1   1  0.000000     2.998566     4.240612     73.993306 
26   1   1  0.000000     6.996653     4.240612     73.993306 
27   1   1  0.000000     4.997609     1.413537     71.994262 
28   1   2  0.000000     4.997609     4.240612     71.994262 
29   1   2  0.000000     6.996653     1.413537     73.993306 
30   1   2  0.000000     2.998566     1.413537     73.993306 
31   1   1  0.000000     0.999522     1.413537     71.994262 
32   1   2  0.000000     0.999522     4.240612     71.994262 
33   1   1  0.000000     2.998566     9.894762     61.999044 
34   1   1  0.000000     6.996653     9.894762     61.999044 
35   1   1  0.000000     4.997609     7.067687     60.000000 
36   1   2  0.000000     4.997609     9.894762     60.000000 
37   1   2  0.000000     6.996653     7.067687     61.999044 
38   1   2  0.000000     2.998566     7.067687     61.999044 
39   1   1  0.000000     0.999522     7.067687     60.000000 
40   1   2  0.000000     0.999522     9.894762     60.000000 
41   1   1  0.000000     2.998566     9.894762     65.997131 
42   1   1  0.000000     6.996653     9.894762     65.997131 
43   1   1  0.000000     4.997609     7.067687     63.998087 
44   1   2  0.000000     4.997609     9.894762     63.998087 
45   1   2  0.000000     6.996653     7.067687     65.997131 
46   1   2  0.000000     2.998566     7.067687     65.997131 
47   1   1  0.000000     0.999522     7.067687     63.998087 
48   1   2  0.000000     0.999522     9.894762     63.998087 
49   1   1  0.000000     2.998566     9.894762     69.995219 
50   1   1  0.000000     6.996653     9.894762     69.995219 
51   1   1  0.000000     4.997609     7.067687     67.996175 
52   1   2  0.000000     4.997609     9.894762     67.996175 
53   1   2  0.000000     6.996653     7.067687     69.995219 
54   1   2  0.000000     2.998566     7.067687     69.995219 
55   1   1  0.000000     0.999522     7.067687     67.996175 
56   1   2  0.000000     0.999522     9.894762     67.996175 
57   1   1  0.000000     2.998566     9.894762     73.993306 
58   1   1  0.000000     6.996653     9.894762     73.993306 
59   1   1  0.000000     4.997609     7.067687     71.994262 
60   1   2  0.000000     4.997609     9.894762     71.994262 
61   1   2  0.000000     6.996653     7.067687     73.993306 
62   1   2  0.000000     2.998566     7.067687     73.993306 
63   1   1  0.000000     0.999522     7.067687     71.994262 
64   1   2  0.000000     0.999522     9.894762     71.994262 
65   1   1  0.000000     2.998566    15.548911     61.999044 
66   1   1  0.000000     6.996653    15.548911     61.999044 
67   1   1  0.000000     4.997609    12.721836     60.000000 
68   1   2  0.000000     4.997609    15.548911     60.000000 
69   1   2  0.000000     6.996653    12.721836     61.999044 
70   1   2  0.000000     2.998566    12.721836     61.999044 
71   1   1  0.000000     0.999522    12.721836     60.000000 
72   1   2  0.000000     0.999522    15.548911     60.000000 
73   1   1  0.000000     2.998566    15.548911     65.997131 
74   1   1  0.000000     6.996653    15.548911     65.997131 
75   1   1  0.000000     4.997609    12.721836     63.998087 
76   1   2  0.000000     4.997609    15.548911     63.998087 
77   1   2  0.000000     6.996653    12.721836     65.997131 
78   1   2  0.000000     2.998566    12.721836     65.997131 
79   1   1  0.000000     0.999522    12.721836     63.998087 
80   1   2  0.000000     0.999522    15.548911     63.998087 
81   1   1  0.000000     2.998566    15.548911     69.995219 
82   1   1  0.000000     6.996653    15.548911     69.995219 
83   1   1  0.000000     4.997609    12.721836     67.996175 
84   1   2  0.000000     4.997609    15.548911     67.996175 
85   1   2  0.000000     6.996653    12.721836     69.995219 
86   1   2  0.000000     2.998566    12.721836     69.995219 
87   1   1  0.000000     0.999522    12.721836     67.996175 
88   1   2  0.000000     0.999522    15.548911     67.996175 
89   1   1  0.000000     2.998566    15.548911     73.993306 
90   1   1  0.000000     6.996653    15.548911     73.993306 
91   1   1  0.000000     4.997609    12.721836     71.994262 
92   1   2  0.000000     4.997609    15.548911     71.994262 
93   1   2  0.000000     6.996653    12.721836     73.993306 
94   1   2  0.000000     2.998566    12.721836     73.993306 
95   1   1  0.000000     0.999522    12.721836     71.994262 
96   1   2  0.000000     0.999522    15.548911     71.994262 
97   1   1  0.000000    10.994740     4.240612     61.999044 
98   1   1  0.000000    14.992828     4.240612     61.999044 
99   1   1  0.000000    12.993784     1.413537     60.000000 
100   1   2  0.000000    12.993784     4.240612     60.000000 
101   1   2  0.000000    14.992828     1.413537     61.999044 
102   1   2  0.000000    10.994740     1.413537     61.999044 
103   1   1  0.000000     8.995697     1.413537     60.000000 
104   1   2  0.000000     8.995697     4.240612     60.000000 
105   1   1  0.000000    10.994740     4.240612     65.997131 
106   1   1  0.000000    14.992828     4.240612     65.997131 
107   1   1  0.000000    12.993784     1.413537     63.998087 
108   1   2  0.000000    12.993784     4.240612     63.998087 
109   1   2  0.000000    14.992828     1.413537     65.997131 
110   1   2  0.000000    10.994740     1.413537     65.997131 
111   1   1  0.000000     8.995697     1.413537     63.998087 
112   1   2  0.000000     8.995697     4.240612     63.998087 
113   1   1  0.000000    10.994740     4.240612     69.995219 
114   1   1  0.000000    14.992828     4.240612     69.995219 
115   1   1  0.000000    12.993784     1.413537     67.996175 
116   1   2  0.000000    12.993784     4.240612     67.996175 
117   1   2  0.000000    14.992828     1.413537     69.995219 
118   1   2  0.000000    10.994740     1.413537     69.995219 
119   1   1  0.000000     8.995697     1.413537     67.996175 
120   1   2  0.000000     8.995697     4.240612     67.996175 
